咪咕体育移动专线,#genre#
CCTV5,https://livednow.com/migu/641886683?sign=gAAAAABmwyZNbpWR9rKAXADmFFVuCxeXeK3OcDgHZDAymqEsRp1O2zVhLRIb9IVoi5wieFV6lEs--KhTE0RCG-Y4trxKcXfKeldcyZgt_cdgdlQlHdz4CkMDVXzA6MqvsbkFIgRJfLYlo4adW3NPXhdnFG1h-lfcjxeZGItFXlJqxHyWVctJez8AirKkc4GWyo-FFP7YEpCTcXdIyoVNoszyUK-zc2kALA%3D%3D
CCTV5+,https://livednow.com/migu/641886773?sign=gAAAAABmwyZN9vRTwJypEYIii1HU9X9g8nzZg0PftfIp1PnoMqsjaBqJatBDKbrKNY7qDVobLQnYFsSWIUznJoXdA3mMBLtEPV9X_rxTIvPZzkB4C8UXnp_9MQd2pYR1FrT-osgxpgV8hxqnrfluji5KJg3cyv7WECNtvwmJg1xj4O-caWSnUg9-rOrCTJrVVGDWW4cJ5jByTXQfuLhTmNvFjUFNP1QQvQ%3D%3D
CCTV6,https://livednow.com/migu/624878396?sign=gAAAAABmxHgUz55MbTUqNw1lNh9VQrspHpGrg301F2iowLXeRJaFCVp51ohYhTPbrxd5GOcPvPrYi6nxMgWKKpP15kDyKdZTUaYVO0OsmgJie6ExoypZKH0FOa4GbsLbb5SZBhJadPcv_ZdKv-p8CngdHx_p7QPehmZ02csDMfgcjVACVuEJ62UlI3qukqGOV6oMqmAiBxiVxi87RgAqry_EYRRvjUE-2w%3D%3D
CCTV6,https://livednow.com/migu/624878396?sign=gAAAAABmwyZNtu4ySOQvMvT1wzObNoLRl_hh6OB70ghWW0qZr-8-25xFNEpH5Swv_At521_TulZaZuPz0ySVM6iEq-ffUJ6tjCh76DtDHchqWF9qjfSmol7c0MUb743yeJ3DcaOPoVPvqy1PmgXJH7T5aMatY3u4ZLcUyOeF-PZVb1gIFhQ4nyAgYPc_QzYNuB8Ssso3U9L2REKB4Y3ESCFnI24VRGplTA%3D%3D
CCTV7,https://livednow.com/migu/673168121?sign=gAAAAABmxHgUpxKri6I4OKj18E4d-Dv7OYmUJeBi4vZ1trEuqDKKSLWeC-X3ku8wgAmu07VKFBFEzasRSv9TzmehoJWjFqgOYxS3dEf9gCdNLf_dby6eMJjCp5efKGGLPYVjyAXx5ogIS1t3-PWlrXe3RYsuVZ-q7eOFRYtpW6ehvvwIO1X6epBeZ6V4JGybm1OFAYzSh_SdVsO3HhlWjZHkC7NRawOenA%3D%3D
CCTV7,https://livednow.com/migu/673168121?sign=gAAAAABmwyZNxcwNPv70XVadMWu8uIJNlv_LGg_woA0t031OU30eEhUH1BiqAFhDdikFGoyAqTVYSab8mBN3Mr3ZNFMJruw7sfP0U71Svz7G3COzNX3rDJ_A1NsrJciy0bIfCSU0-LFR0kOWhdaJeJUM164tbsX_bFmu_AhEXOzz22o5P5USH6CkIpKNk1gWHqXp3_cAF4i9dg4fUyjZY5z9tnYCgjfBEw%3D%3D
CCTV8,https://livednow.com/migu/624878356?sign=gAAAAABmxHgUQ2L7z6N9702AQ2xyk_p7MMQevPwpcUBHcUZ6Q1PWZzlgcQldKA8jIudhSeGy3i3M5AkR2EbGmo4-SJm8Q_xLDoHvfTlgKfPBYSuGpwOGtEM1nfupLbSfl133orvCBk9CzFiDxSfEqAUW5a1tgcXs5ZtVbkNQHoYGyaJFKNFpMcPFcfQLxJxoWNGfXjQJ5p-oZORnGl_hIL3VCbUoEEvqIg%3D%3D
CCTV8,https://livednow.com/migu/624878356?sign=gAAAAABmwyZNaWWXQG8PJHtxpH3o7zXBceS0pYHl3-6PEcudxxo2TUg8F4Opk4O_D68ac7ALkgvKyV7WIHhUbK7yIvO83fVGqeZl7p0oAyJpO8F_Xxp0NZIbg-7UtfPQ1-pUpKbc169hNKMtFQOXNWmkvNQkeUJmuTimR_lnsj-Aql9H_gzqP88jX-O__f2rS8ollkK3KlBZpNu-s9KTpWGr4FCFIjeIZw%3D%3D
CCTV10,https://livednow.com/migu/624878405?sign=gAAAAABmxHgUmQrc8K-87a9815VDx83WWPg-kn81j7GjeBFseH94mF1fETioYm2Y5apUjzNVyIcuZDpKr0ONmUfTGmiEjw-cqu5GIBfpi9M3AlwetUQVSv2BWDaFDfzA2YUM4bnE6V2WZW22uHDGS4O0kpUd1bRpi8gO3BvCLMuM1shM6ItsradwMjfLDpf9f8_GWSOKKOZEG2aMFcf3R2X2Uqv7eAD-3g%3D%3D
CCTV9,https://livednow.com/migu/673168140?sign=gAAAAABmxHgUZqEQim5wT90aSxqJG9HM0l0UsjIbpDkHocgDKgLIc9_6WjIB_GZu8-ZbozysDYySpdnkgPRd1Pyys2aZh-MAZKNnAzx0he_q28cwZJlb39XMNhNjzkXK6-hfRZxn97DUGbLaIpKhssx0K32ZcOa7hyIYmXyG2IKYF2KyGR-RT5cmGZHIQmlIIPO0sK6SwqKbGhd6dAbtgJUG-xNMuouXEg%3D%3D
CCTV9,https://livednow.com/migu/673168140?sign=gAAAAABmwyZNj_a4C2VUN5iPhGbNIAY_tghoh5wP5mT0WBXQXOKfxfjXAx9FyFI5ex85H4jyv-jlIXjshic4aFsOQiDX4JYu_fPKWfc3wAyYjIn0Zk7_DLrhfStVn4Xklvp3WpOJTSb-GkFT3EeugcC2PRu24BgwAN-Ai5mTslZqDm4YRMCFZxxb1QsHYu11iQE4GWEFCx277uGRoJm80C78FcrAuIYhBQ%3D%3D
CCTV10,https://livednow.com/migu/624878405?sign=gAAAAABmwyZNbsdGV2Hg2aFiXHhByIsnK8poAharyQ3Iw80Jf6bqi4_7fYYF0nt-iXyrKtYnDmLHgQ4HWqkewuJRTZRd5uOrQNJc-yOxS3c6hVAAjsn47gegbncX8Xg46-ze_yzz1P5jvCKUOgHOufkcNajOpIsuceP8oTdMrS7eHTF7lPhLPgOlb4TfbO5FskHbcpb7ZHAcg5nxWSXCCSMwRhnbmKGt5w%3D%3D
CCTV11,https://livednow.com/migu/667987558?sign=gAAAAABmxHgUaryRbqaYQKFYAASe6kbO5RRLjdR77kIL43rFLETp3RrXRyAVVz3PZIJCfeLSBRhg7rICKaN1fknNOm1Et0GUsgSY-LXwYaangmTV_a8ol1Jmi9ebEqx34XnmRzZgmmhQfQV2gQcfLr3BjaPmqskiW_UMIRWGLuOsvIcvCOepS0e9MmHUO8nldbOmeJWjPmVOuyoKFM_k0j3GtBjP8KnJiA%3D%3D
CCTV11,https://livednow.com/migu/667987558?sign=gAAAAABmwyZN08k3KBcFc4gGSSLD_p1XS1S8QmTOyNT_hhjNOs6j8OaUlWFIKLb2trcb_orn9_mjYLfTPVvyIyg1v0Kk87ZS8VfgAkRDAq2KcWT75k_srtLDo93Dy1lPJcUUmxXzy1FqWM93F4YtuIcDGVi3eWQkg-tC2D8eNckX_4qsLnbAlFYHe1qRojG11jXhxGhqr8y5OzRSSv600Uh6mGo6Fvmm2w%3D%3D
CCTV12,https://livednow.com/migu/673168185?sign=gAAAAABmxHgUVZTWmyn7Oh3gXFnFzZ_kUaaYBk_bfUmgkmgeV-aNjsBDrj2ibGTBoxmHbkY4yA11fvSSLHzSDM5I1umIAnMy5_-Flyo4arLREzN03HE7pT7M0T17h5xZ9aESaghY6PcV7tvdOX5rHsYo0mpuWYAkPsj9tvDpqdwNY5hWMxpHFjZCHfBNJyVI-jgJFEiE-E_VrEt0l6pCbwaThSsABSJKqA%3D%3D
CCTV12,https://livednow.com/migu/673168185?sign=gAAAAABmwyZN6CYtwqu4DfGXkrCxsZv1KQXVQPNDe_Rjq39PjSmGaXJd4XWw35K3nmB_Gug1sKOWQc4_lEjm-DxFG6kZtxlOP3Oa_adQmWuV0v-S5zmp-bklaTBPvKe2qFosowqLLJXgKfkIgssZ7raKRGiQVSmktjn4ZC0JM35M_zWGZZ9ZDBBQ-VRVVsCe3TGyGYJkbUP0UbU92dEpuMqNJ4VudRBHWw%3D%3D
CCTV13,https://livednow.com/migu/608807423?sign=gAAAAABmxHgUsWzil2xffgytyZ77ZAw_tpyfHqi8a222NCw3HBOlEr6mML7eid6tz4DdfOpI1sAG2Lv_qT1oHekbncoTLnSWcSYpRLXCsqc6M_PompmmbrYhf6cxtdsziTKRP8GtwzH0jI8Dr-u_D984eQdtZHWkQt78kpv-Uf1QqLtGfwIZS0bXieAUcdnvgoz5wTefOr-JZ0Apn6v7kGmiM6S_4CSexA%3D%3D
CCTV13,https://livednow.com/migu/608807423?sign=gAAAAABmwyZNMtXqOzj7-X9v70Eqa6LmKmaDt61BaxcrwEt3wQ3vaziuFrM8I6Y_WJtSsVfnT7TwhPZ_2SX2j90wyH2_iii4zCyZQ34lr_LzEKDaWgB7jEPOJWgJ_Efib-ag5ssOXpTCeY6FsOOkeo_yqGeFyDsLf5k4K8OnzZp8oBYPoqI88mwNwDwZPzvv2lkNEDC9IG6FeP_Thh0nv2zUsZEYYWOsYA%3D%3D
CCTV14,https://livednow.com/migu/624878440?sign=gAAAAABmxHgUAPHEZGXARYwmyy37AGElAmziUZX9MLyc_B71_dB5CBku42Y8LjOr6XRp0XJshUJEwnzqmcH8p4n6tXHPYx71JKvuL0oqFgWGUv9r4erJAMCKHPoOYXoKg5Tllof8aX5T_D22abSRHnBAWltC_R9-gNWZan6Pki2CjdGTXAVu1U0BzPfAXgybEWkt_oZTUuhZPG1ta3dcFhvWT1y3pl2o1w%3D%3D
CCTV14,https://livednow.com/migu/624878440?sign=gAAAAABmwyZNzxwc9TR2e_7L6UM-3LUrzZe3VW-SHcK-EsZptHu5HrcoXU6nQnI6Cwk1C_q3Z9EZ4AFdEYkhUibWqB6bZ3QcJ0TQYsdrcvh5fHPnaQ0kVZgRz5bC25vGqe7YOUcNKgkmaytjLKmfFowkUxC_vF3R0-Oan9z2c-eoIYrGE63vX4w9ybabXMvPxpexX5nHDOrll6iLDY7VExdTI-JYVYnZ5A%3D%3D
CCTV15,https://livednow.com/migu/673168223?sign=gAAAAABmxHgUmWcmzy4oynPRRtV-9fdmJJlDauha7mghS21u5YHU-ipkldn1AZupsClCLWJmHLyIowCFNdNiF3EDxtopIzYAoi09SkB2sugtsr_CRnztHuXqIxChnOy_t9ncg7wiSMf1r8JHKRrqQtIQI1Uqo9oxFwun9Uf1OGV0dAlJARp45nV586K8dIW3VBo6InS4YlfkfWG9CMccoPZ7GN1ig3e_lQ%3D%3D
CCTV15,https://livednow.com/migu/673168223?sign=gAAAAABmwyZNnEXfIgtL6kZGulmcwlz61qg7tnCfrRnvIb59CqOWzPXDerhK3rntXtL9oWhjlyE-u_ivGYbQFMjX49bEbhe2lKTwMlb7pWGeSDxKKBxb68jSX7O-gH-OWxZ5HHu_pbZ6yBJ5tAa5ib7SJSmYsQWmQk8N1FzuBrPlRWDDOuga7YoHAzVRtscTRM5DchD8Bl_-tnnuxg4FyAlPLrUFQoDGag%3D%3D
CCTV17,https://livednow.com/migu/673168256?sign=gAAAAABmxHgUkz2FXNHOziYd19Whf8dWgS2J9tezCcN06iUEp6x9VGla1a3QhIg5l6Yq1f4L8ZyJfaItp3UaqXQgyskXpU578asNhgNJwVLsLIQdAUvBt4b_0cv4hEJyKkkHM7n8QK9KSkvhY2IkL2m_prTB7_Z49m6iWINzecI0YLc_SfJ8Nj5CoNv66EWQ3uLMRUTuhgt7gMCjmQ32AJDFwrUPRg8thQ%3D%3D
CCTV17,https://livednow.com/migu/673168256?sign=gAAAAABmwyZNAyaJ1l1qmt_7Io0DKHG4-nMDiEHHbwCmExiUEvpAVTT14vIuA-waEUyahY4BZVd4U67OmjYXeWfoZ2VtWH-GEMtqEdc7_WtKXn5khsE51Flp7AE3WDc76fjkvj_PwAn85ujjWMHh5ewhCFpiXTP5IWUxl-DWHAOGdqnEPvC0ftFgJB3k3RTNcbcRUifrO9fz6KQ1JSEOk6vFHkT_IrQhpw%3D%3D
江苏卫视,https://livednow.com/migu/623899368?sign=gAAAAABmxHgU9l6540HWASMdYBP3mqMMHwsPTowWEgfBHnoJECqo8rk5EJKsrA6SPxXDzGVx86fSCYPOBRYncLoV4-6hDbpoXPbxU25oFXrgO-dkZXAWvgK3jcp7ddophCe8nstgr0ZRbMrR5q4EoD1ATYIP_vdv2JlRWNUtyUBdfcG-NY2DJMU9BpWExqi3Jg2aeGhnuRbgcj1KRdujoq_wRuoqU4M_XQ%3D%3D
江苏卫视,https://livednow.com/migu/623899368?sign=gAAAAABmwyZN-bdhKYlq5yraCzQsPyj7q3-bABWH7n3XXfVtAR-RzNRfp9lhWaalWb7HTusOMx2Jqw74u94Gqvzagmkzgfm5MkEWSj1cNM6Upmg9KxPU5oX2qK-LQH0fKn9a0yUejLec2am4QUEVpd05P8w-CuEv6XTNqwQNu4dcCDWIMMlLWEZ1SAf8OPVJCrZehtulE6A1wcF8FfFEB4FBW6yDnXkKyQ%3D%3D
广东卫视,https://livednow.com/migu/608831231?sign=gAAAAABmxHgUbG00udRzi34WOKHYi6rr7JrcdTHw6NIrNJE7hHiLTn5SwCX5SNZWesXQOkOq5ntQpmZO1NtjvEEj6D0irreHkz_zroWipJ8kNLfpLAeQ2Ns9ckgihR4ztXVybARrzZfdhhjuesK66hlTVxCIRJpmxrt5blUyLM7MAGGZP8zs20L4_zzoL_-nQp6CknMtTQtrkMsfDA01iiWeWOCTOkD-kw%3D%3D
广东卫视,https://livednow.com/migu/608831231?sign=gAAAAABmwyZNujampxQeSDNFt4IaLemISJ4Twn3dMxvIZMn2xfbNuKt5T4kKsEe1J1_Eyw-mCA9MANKvYGMkzd6fHI1AA_ZXxklFGb17g20SGNEPvKxpUqDUPFfd18EkvxLzuae8L9KVgSkYOKc_bhHir8wh8CqEX8C3tzywrHkoF3c9Ti7EzLsHqoxyva-ZGe-mCJlp7YhrcwEovRKYA_VTKZMEE0bFhQ%3D%3D
江西卫视,https://livednow.com/migu/783847495?sign=gAAAAABmxHgUnswJzO0p4BXXdCSFrv8gsIc2py41IJI_V1gUvDtwIgWjSqHyjsnEOlE7YZYfCfwSYekoyTSRhH2J9etfBE7qjEP7my57CXG4fX3Nqz55jAaO6YfFPw9x2zA8XpWswHl-s4NZRtLkQ5RzCKP2OO2z0nKS4gTbyyLOFHw1--z9qFADZFE3yvWo07VMucFJLVxA9ooR3Ws9yf8O670kJTZ4Hw%3D%3D
江西卫视,https://livednow.com/migu/783847495?sign=gAAAAABmwyZNC4PAtnV7ZIdvVh4Ae-2Ir5n6IkcJEdwJfisEj74w0grC2Kutx2ysQj-oUzjsYLn0bqUjnG4k7yMj0ZW-x0pwoq9yNmnpz-v4gmAuqBqqaiDyaCNJEUZePaKhivjjUMRVskZFwkSyyqjQkQPdf_-y955fXkr9392CFCBReXBhifzepZelXbxwnJSm5UQsqVcPJKUzcoiJIUVkPo3GN8kFyA%3D%3D
陕西卫视,https://livednow.com/migu/738910838?sign=gAAAAABmxHgUhxeYhTSN7rcG4rOgDSVInWnnEpNq2J37Qh_Kqrn4UYcrNbjmfdWKFOScOPgjhh3UOT6RrsauRFQsYuOjoe0q0i1AfKN7ZvBJcWc_v-EzYUNCQJ-kHVulF4s0B73rfiVEtvDgwbr4Omyw9Gwurx_sRPoOIowMeTK3Nh1gXNdo0AmiQw-va8CCgYM_SnZblLKdEr0qldd9CabPDAM4HbnjSA%3D%3D
陕西卫视,https://livednow.com/migu/738910838?sign=gAAAAABmwyZNBjqOr6Kt7EvmoOKzUY2WKby2Kg5fQSGQeVS83XWSlH7xjGJEiO3J4UjscOsHqQVPu9QttaJ92TdHZI--xXuHutAi0-t_OjJUpLx9BfEEeC4V1x92fbpiJFcn2AQGr_e5y0o4Z0nKBq47tQSPLPyUZvaSaoYJqSMEcyI6uzl-sIjXNdpZaIIN0fnKHoroWdc6ZjstouJIqPGcEM5trRbskA%3D%3D
湖北卫视,https://livednow.com/migu/738906825?sign=gAAAAABmxHgUgSrEADocqGX0XhqwDlTegz7804XjIUQ15uguVMOYEUeV9dcz0PObMe3tzVEufl-_XVidOye5fBAajWmY4L6ZJtcLDhF3BHOmvfFhZ9TmW9kvTlg3RLcEP6TNs6J0sr-a1K-YVkyuziP9RFffxztAVsxrXAswM2w2WEKb3Ir6I14TK2kY2a4ef4ptYQohwDcM5xcYbbiVHl47BTC5mg9ZWA%3D%3D
湖北卫视,https://livednow.com/migu/738906825?sign=gAAAAABmwyZNNlXhtrhOhH_oYtdU3L7x4ljmPDkK_4cKrPH_7kOKehQtZ66gyEHE-3JxVGcBUw0fjS9_3yC-gG4aWFuzR3lNek1gYiHub1rMxu_Rk6xi9_z3wfnreBul2f15eBXSaJ_enhKAE6yrRYmhsXPZ8LRK-v3ouma0dVGPbUDQQKwCw3pVe9a1xDDvV2EAOLtmgXKbXI_OxFDwd1ucR_zUVlhcEA%3D%3D
海峡卫视,https://livednow.com/migu/849119120?sign=gAAAAABmwyZNZnxmYPPH9aUWnNdLzjmMO0pJu4UjT0wRorTuEP61JMdZS13pt8MbkB52EeAFJUDqxwME7kzg03nUcC4Ep6ROGUNQmqZTGqo2zrwjb8lF1yInsilW1-AWdz2m2j6TBTrgpA4L5h3AlLnXw6KKvcUgkof2FAQ3gNZm7s4sxB2QPPDlGlW4sUvTka0WL6d8zaHRdnYSugzfYUx9_-etigux1g%3D%3D
海峡卫视,https://livednow.com/migu/849119120?sign=gAAAAABmxHgUZpLEgWRH60aJ6PgiMJBm4YyUlfVYpwjcukoQrpcg1pG_9ag2KKH9EIh4jcD9zfLJERiwBNw7shDxsQF93HSYUlNk2fxgLW3__QJKQFlZcJNHTdWcLqIZvavVj3FGWyRs1l3LbxWDu_Xj4hnJLBjH4Fqwvin_LxqXSL6DA1Dng-PbuWQ4G5GylAlTkGCx-_nm9J2B8ZSQPbVEHDrNje868A%3D%3D

央视卫视6,#genre#
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
延边卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8


央视卫视7,#genre#
CCTV1,http://111.230.30.193/php/lyd.php?id=6559
CCTV2,http://111.230.30.193/php/lyd.php?id=6540
CCTV3,http://111.230.30.193/php/lyd.php?id=6021
CCTV4,http://111.230.30.193/php/lyd.php?id=6428
CCTV5,http://111.230.30.193/php/lyd.php?id=6469
CCTV5+,http://111.230.30.193/php/lyd.php?id=5603
CCTV6,http://111.230.30.193/php/lyd.php?id=6010
CCTV7,http://111.230.30.193/php/lyd.php?id=5733
CCTV8,http://111.230.30.193/php/lyd.php?id=6008
CCTV9,http://111.230.30.193/php/lyd.php?id=5734
CCTV10,http://111.230.30.193/php/lyd.php?id=6473
CCTV11,http://111.230.30.193/php/lyd.php?id=6565
CCTV12,http://111.230.30.193/php/lyd.php?id=6568
CCTV13,http://111.230.30.193/php/lyd.php?id=6571
CCTV14,http://111.230.30.193/php/lyd.php?id=6591
CCTV15,http://111.230.30.193/php/lyd.php?id=6476
CCTV16,http://111.230.30.193/php/lyd.php?id=6100
CCTV17,http://111.230.30.193/php/lyd.php?id=5765
湖南卫视,http://111.230.30.193/php/lyd.php?id=6307
江苏卫视,http://111.230.30.193/php/lyd.php?id=6310
浙江卫视,http://111.230.30.193/php/lyd.php?id=6339
北京卫视,http://111.230.30.193/php/lyd.php?id=6450
东方卫视,http://111.230.30.193/php/lyd.php?id=6345
广东卫视,http://111.230.30.193/php/lyd.php?id=6248
东南卫视,http://111.230.30.193/php/lyd.php?id=6341
广西卫视,http://111.230.30.193/php/lyd.php?id=6549
贵州卫视,http://111.230.30.193/php/lyd.php?id=6474
海南卫视,http://111.230.30.193/php/lyd.php?id=6465
安徽卫视,http://111.230.30.193/php/lyd.php?id=6391
河南卫视,http://111.230.30.193/php/lyd.php?id=6480
湖北卫视,http://111.230.30.193/php/lyd.php?id=6477
吉林卫视,http://111.230.30.193/php/lyd.php?id=6397
江西卫视,http://111.230.30.193/php/lyd.php?id=6344
辽宁卫视,http://111.230.30.193/php/lyd.php?id=6546
山东卫视,http://111.230.30.193/php/lyd.php?id=6456
深圳卫视,http://111.230.30.193/php/lyd.php?id=6313
四川卫视,http://111.230.30.193/php/lyd.php?id=6338
天津卫视,http://111.230.30.193/php/lyd.php?id=6459
重庆卫视,http://111.230.30.193/php/lyd.php?id=6409
甘肃卫视,http://111.230.30.193/php/lyd.php?id=5633
贵州卫视,http://111.230.30.193/php/lyd.php?id=5626
康巴卫视,http://111.230.30.193/php/lyd.php?id=5660
内蒙古卫视,http://111.230.30.193/php/lyd.php?id=5634
大湾区卫视,http://111.230.30.193/php/lyd.php?id=6442
宁夏卫视,http://111.230.30.193/php/lyd.php?id=6454
青海卫视,http://111.230.30.193/php/lyd.php?id=6323
山西卫视,http://111.230.30.193/php/lyd.php?id=5624
陕西卫视,http://111.230.30.193/php/lyd.php?id=5625
西藏卫视,http://111.230.30.193/php/lyd.php?id=6433
新疆卫视,http://111.230.30.193/php/lyd.php?id=5635
延边卫视,http://111.230.30.193/php/lyd.php?id=6516


央视卫视8,#genre#
CCTV3,http://58.57.21.166:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://58.57.21.166:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://58.57.21.166:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://58.57.21.166:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://58.57.21.166:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://58.57.21.166:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://58.57.21.166:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://58.57.21.166:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://123.189.36.7:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://123.189.36.155:9901/tsfile/live/1156_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://123.189.36.7:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://123.189.36.7:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://123.189.36.155:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://123.189.36.155:9901/tsfile/live/1159_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://123.189.36.7:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0

江苏卫视,http://58.57.21.166:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://58.57.21.166:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.57.21.166:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://58.57.21.166:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
