🏆欧洲杯赛事🏆,#genre#
CCTV4,http://dms.yryyj.site:8188/udp/239.76.245.195:1234
CCTV4,http://dms.yryyj.site:8188/udp/239.76.246.154:1234
CCTV5,http://dms.yryyj.site:8188/udp/239.76.246.155:1234
CCTV5+,http://dms.yryyj.site:8188/udp/239.76.246.168:1234
CCTV6,http://dms.yryyj.site:8188/udp/239.76.246.156:1234
CCTV7,http://dms.yryyj.site:8188/udp/239.76.246.157:1234
CCTV8,http://dms.yryyj.site:8188/udp/239.76.246.158:1234
CCTV9,http://dms.yryyj.site:8188/udp/239.76.246.159:1234
CCTV10,http://dms.yryyj.site:8188/udp/239.76.246.160:1234
CCTV11,http://dms.yryyj.site:8188/udp/239.76.245.251:1234
CCTV12,http://dms.yryyj.site:8188/udp/239.76.246.162:1234
CCTV13,http://dms.yryyj.site:8188/udp/239.76.246.93:1234
CCTV14,http://dms.yryyj.site:8188/udp/239.76.246.164:1234
CCTV15,http://dms.yryyj.site:8188/udp/239.76.245.252:1234
CCTV16,http://dms.yryyj.site:8188/udp/239.76.246.98:1234
CCTV17,http://dms.yryyj.site:8188/udp/239.76.245.238:1234
CCTV16 4K,http://dms.yryyj.site:8188/udp/239.76.254.200:9000
CCTV16 4K,http://dms.yryyj.site:8188/udp/239.76.246.230:1234


北京卫视,http://mail.petzhu.top:7000/rtp/239.254.200.47:8024
东方卫视,http://mail.petzhu.top:7000/rtp/239.254.200.52:8032
天津卫视,http://mail.petzhu.top:7000/rtp/239.254.200.54:1234
湖南卫视,http://mail.petzhu.top:7000/rtp/239.254.200.48:8012
浙江卫视,http://mail.petzhu.top:7000/rtp/239.254.200.53:8036
江苏卫视,http://mail.petzhu.top:7000/rtp/239.254.200.51:8028
安徽卫视,http://mail.petzhu.top:7000/rtp/239.254.200.163:6000
东南卫视,http://mail.petzhu.top:7000/rtp/239.254.201.13:6291
辽宁卫视,http://mail.petzhu.top:7000/rtp/239.254.200.57:8056
山东卫视,http://mail.petzhu.top:7000/rtp/239.254.200.55:8052
云南卫视,http://mail.petzhu.top:7000/rtp/239.254.200.68:8108
河南卫视,http://mail.petzhu.top:7000/rtp/239.254.201.16:7174
黑龙江卫视,http://mail.petzhu.top:7000/rtp/239.254.200.49:8016
四川卫视,http://mail.petzhu.top:7000/rtp/239.254.200.202:6325
江西卫视,http://mail.petzhu.top:7000/rtp/239.254.201.12:6290
贵州卫视,http://mail.petzhu.top:7000/rtp/239.254.201.20:6315
深圳卫视,http://mail.petzhu.top:7000/rtp/239.254.200.50:8020
湖北卫视,http://mail.petzhu.top:7000/rtp/239.254.200.164:6000
重庆卫视,http://mail.petzhu.top:7000/rtp/239.254.200.203:6323
山西卫视,http://mail.petzhu.top:7000/rtp/239.254.200.83:8172
广东卫视,http://mail.petzhu.top:7000/rtp/239.254.200.56:8048
广西卫视,http://mail.petzhu.top:7000/rtp/239.254.200.80:8300
吉林卫视,http://mail.petzhu.top:7000/rtp/239.254.201.15:6339
陕西卫视,http://mail.petzhu.top:7000/rtp/239.254.200.82:8140
内蒙古卫视,http://mail.petzhu.top:7000/rtp/239.254.200.84:8176
青海卫视,http://mail.petzhu.top:7000/rtp/239.254.200.85:8184
海南卫视,http://mail.petzhu.top:7000/rtp/239.254.201.125:6288
宁夏卫视,http://mail.petzhu.top:7000/rtp/239.254.200.87:8124
西藏卫视,http://mail.petzhu.top:7000/rtp/239.254.200.88:8164
新疆卫视,http://mail.petzhu.top:7000/rtp/239.254.200.89:8160

湖南卫视,http://alvin.ergotron.net:8000/udp/239.77.1.5:5146
浙江卫视,http://alvin.ergotron.net:8000/udp/239.77.1.33:5146
江苏卫视,http://alvin.ergotron.net:8000/udp/239.77.1.18:5146
东方卫视,http://alvin.ergotron.net:8000/udp/239.77.1.218:5146
安徽卫视,http://alvin.ergotron.net:8000/udp/239.77.1.92:5146
北京卫视,http://alvin.ergotron.net:8000/udp/239.77.1.4:5146
天津卫视,http://alvin.ergotron.net:8000/udp/239.77.1.141:5146
天津卫视,http://alvin.ergotron.net:8000/udp/239.77.0.131:5146
山东卫视,http://alvin.ergotron.net:8000/udp/239.77.1.142:5146
江西卫视,http://alvin.ergotron.net:8000/udp/239.77.1.219:5146
湖北卫视,http://alvin.ergotron.net:8000/udp/239.77.1.93:5146
辽宁卫视,http://alvin.ergotron.net:8000/udp/239.77.1.103:5146
黑龙江卫视,http://alvin.ergotron.net:8000/udp/239.77.1.6:5146
贵州卫视,http://alvin.ergotron.net:8000/udp/239.77.1.221:5146
四川卫视,http://alvin.ergotron.net:8000/udp/239.77.1.215:5146
河南卫视,http://alvin.ergotron.net:8000/udp/239.77.1.229:5146
云南卫视,http://alvin.ergotron.net:8000/udp/239.77.43.37:5146
重庆卫视,http://alvin.ergotron.net:8000/udp/239.77.1.162:5146
河北卫视,http://alvin.ergotron.net:8000/udp/239.77.1.214:5146
东南卫视,http://alvin.ergotron.net:8000/udp/239.77.1.104:5146
广东卫视,http://alvin.ergotron.net:8000/udp/239.77.1.19:5146
深圳卫视,http://alvin.ergotron.net:8000/udp/239.77.1.3:5146
大湾区卫视,http://alvin.ergotron.net:8000/udp/239.77.0.215:5146
广西卫视,http://alvin.ergotron.net:8000/udp/239.77.43.36:5146
吉林卫视,http://alvin.ergotron.net:8000/udp/239.77.1.111:5146
海南卫视,http://alvin.ergotron.net:8000/udp/239.77.43.35:5146
甘肃卫视,http://alvin.ergotron.net:8000/udp/239.77.0.189:5146
吉林卫视,http://alvin.ergotron.net:8000/udp/239.77.1.111:5146
内蒙古卫视,http://alvin.ergotron.net:8000/udp/239.77.1.55:5146
陕西卫视,http://alvin.ergotron.net:8000/udp/239.77.1.54:5146
河北卫视,http://alvin.ergotron.net:8000/udp/239.77.1.214:5146
宁夏卫视,http://alvin.ergotron.net:8000/udp/239.77.1.47:5146

北京卫视,http://home.huaz.site:4000/udp/239.21.1.88:5002
江苏卫视,http://home.huaz.site:4000/udp/239.21.1.89:5002
浙江卫视,http://home.huaz.site:4000/udp/239.21.1.90:5002
湖南卫视,http://home.huaz.site:4000/udp/239.21.1.158:5002
广东卫视,http://home.huaz.site:4000/udp/239.21.1.92:5002
广西卫视,http://home.huaz.site:4000/udp/239.21.1.39:5002
贵州卫视,http://home.huaz.site:4000/udp/239.21.1.166:5002
海南卫视,http://home.huaz.site:4000/udp/239.21.2.14:5002
河北卫视,http://home.huaz.site:4000/udp/239.21.1.168:5002
河南卫视,http://home.huaz.site:4000/udp/239.21.2.37:5002
黑龙江卫视,http://home.huaz.site:4000/udp/239.21.1.91:5002
湖北卫视,http://home.huaz.site:4000/udp/239.21.1.163:5002
安徽卫视,http://home.huaz.site:4000/udp/239.21.1.159:5002
吉林卫视,http://home.huaz.site:4000/udp/239.21.2.49:5002
江西卫视,http://home.huaz.site:4000/udp/239.21.1.167:5002
辽宁卫视,http://home.huaz.site:4000/udp/239.21.1.164:5002
山西卫视,http://home.huaz.site:4000/udp/239.21.1.33:5002
陕西卫视,http://home.huaz.site:4000/udp/239.21.1.30:5002
深圳卫视,http://home.huaz.site:4000/udp/239.21.1.93:5002
四川卫视,http://home.huaz.site:4000/udp/239.21.2.15:5002
天津卫视,http://home.huaz.site:4000/udp/239.21.1.165:5002
云南卫视,http://home.huaz.site:4000/udp/239.21.1.40:5002
重庆卫视,http://home.huaz.site:4000/udp/239.21.1.233:5002
三沙卫视,http://home.huaz.site:4000/udp/239.21.2.9:5002
厦门卫视,http://home.huaz.site:4000/udp/239.21.2.6:5002

北京卫视,http://183.92.4.163:4000/udp/228.0.0.63:6108
湖南卫视,http://183.92.4.163:4000/udp/228.0.0.61:6108
浙江卫视,http://183.92.4.163:4000/udp/228.0.0.65:6108
江苏卫视,http://183.92.4.163:4000/udp/228.0.0.64:6108
东方卫视,http://183.92.4.163:4000/udp/228.0.0.62:6108
广东卫视,http://183.92.4.163:4000/udp/228.0.0.66:6108
深圳卫视,http://183.92.4.163:4000/udp/228.0.0.67:6108
黑龙江卫视,http://183.92.4.163:4000/udp/228.0.0.68:6108
天津卫视,http://183.92.4.163:4000/udp/228.0.0.120:6108
山东卫视,http://183.92.4.163:4000/udp/228.0.0.121:6108
安徽卫视,http://183.92.4.163:4000/udp/228.0.0.122:6108
辽宁卫视,http://183.92.4.163:4000/udp/228.0.0.123:6108
东南卫视,http://183.92.4.163:4000/udp/228.0.0.144:7144
江西卫视,http://183.92.4.163:4000/udp/228.0.0.147:7147
重庆卫视,http://183.92.4.163:4000/udp/228.0.0.159:7159
贵州卫视,http://183.92.4.163:4000/udp/228.0.0.160:7160
海南卫视,http://183.92.4.163:4000/udp/228.0.0.165:7165
河南卫视,http://183.92.4.163:4000/udp/228.0.0.230:6108
四川卫视,http://183.92.4.163:4000/udp/228.0.0.231:6108
河北卫视,http://183.92.4.163:4000/udp/228.0.0.168:7168

广东卫视,http://dms.yryyj.site:8188/udp/239.76.245.189:1234
东南卫视,http://dms.yryyj.site:8188/udp/239.76.245.190:1234
安徽卫视,http://dms.yryyj.site:8188/udp/239.76.245.196:1234
辽宁卫视,http://dms.yryyj.site:8188/udp/239.76.245.197:1234
江西卫视,http://dms.yryyj.site:8188/udp/239.76.245.225:1234
河北卫视,http://dms.yryyj.site:8188/udp/239.76.245.199:1234
贵州卫视,http://dms.yryyj.site:8188/udp/239.76.245.198:1234
江苏卫视,http://dms.yryyj.site:8188/udp/239.76.246.181:1234
东方卫视,http://dms.yryyj.site:8188/udp/239.76.246.186:1234
浙江卫视,http://dms.yryyj.site:8188/udp/239.76.246.182:1234
北京卫视,http://dms.yryyj.site:8188/udp/239.76.246.184:1234
天津卫视,http://dms.yryyj.site:8188/udp/239.76.246.185:1234
深圳卫视,http://dms.yryyj.site:8188/udp/239.76.246.188:1234
湖北卫视,http://dms.yryyj.site:8188/udp/239.76.246.193:1234
山东卫视,http://dms.yryyj.site:8188/udp/239.76.246.195:1234
黑龙江卫视,http://dms.yryyj.site:8188/udp/239.76.246.200:1234
吉林卫视,http://dms.yryyj.site:8188/udp/239.76.246.201:1234
河南卫视,http://dms.yryyj.site:8188/udp/239.76.246.202:1234
海南卫视,http://dms.yryyj.site:8188/udp/239.76.246.203:1234
四川卫视,http://dms.yryyj.site:8188/udp/239.76.246.91:1234
重庆卫视,http://dms.yryyj.site:8188/udp/239.76.246.92:1234
甘肃卫视,http://dms.yryyj.site:8188/udp/239.76.246.94:1234
湖南卫视,http://dms.yryyj.site:8188/udp/239.76.246.101:1234


 🦄联通专线「多线路」,#genre#
CCTV1,http://60.27.20.217:4022/rtp/225.1.1.120:5002
CCTV2,http://60.27.20.217:4022/rtp/225.1.1.133:5002
CCTV3,http://60.27.20.217:4022/rtp/225.1.1.158:5002
CCTV4,http://60.27.20.217:4022/rtp/225.1.1.150:5002
CCTV5,http://60.27.20.217:4022/rtp/225.1.1.160:5002
CCTV5+,http://60.27.20.217:4022/rtp/225.1.1.121:5002
CCTV6,http://60.27.20.217:4022/rtp/225.1.1.195:5002
CCTV7,http://60.27.20.217:4022/rtp/225.1.1.138:5002
CCTV8,http://60.27.20.217:4022/rtp/225.1.1.196:5002
CCTV9,http://60.27.20.217:4022/rtp/225.1.1.119:5002
CCTV10,http://60.27.20.217:4022/rtp/225.1.1.140:5002
CCTV11,http://60.27.20.217:4022/rtp/225.1.2.192:5002
CCTV12,http://60.27.20.217:4022/rtp/225.1.1.142:5002
CCTV13,http://60.27.20.217:4022/rtp/225.1.2.193:5002
CCTV14,http://60.27.20.217:4022/rtp/225.1.1.144:5002
CCTV15,http://60.27.20.217:4022/rtp/225.1.2.194:5002
CCTV16,http://60.27.20.217:4022/rtp/225.1.2.237:5002
CCTV17,http://60.27.20.217:4022/rtp/225.1.2.52:5002

CCTV1,http://223.72.19.116:4022/rtp/239.3.1.129:8008
CCTV2,http://223.72.19.116:4022/rtp/239.3.1.60:8084
CCTV3,http://223.72.19.116:4022/rtp/239.3.1.172:8001
CCTV4,http://223.72.19.116:4022/rtp/239.3.1.105:8092
CCTV5,http://223.72.19.116:4022/rtp/239.3.1.173:8001
CCTV5+,http://223.72.19.116:4022/rtp/239.3.1.130:8004
CCTV6,http://223.72.19.116:4022/rtp/239.3.1.174:8001
CCTV7,http://223.72.19.116:4022/rtp/239.3.1.61:8104
CCTV8,http://223.72.19.116:4022/rtp/239.3.1.175:8001
CCTV9,http://223.72.19.116:4022/rtp/239.3.1.62:8112
CCTV10,http://223.72.19.116:4022/rtp/239.3.1.63:8116
CCTV11,http://223.72.19.116:4022/rtp/239.3.1.152:8120
CCTV12,http://223.72.19.116:4022/rtp/239.3.1.64:8124
CCTV13,http://223.72.19.116:4022/rtp/239.3.1.124:8128
CCTV14,http://223.72.19.116:4022/rtp/239.3.1.65:8132
CCTV15,http://223.72.19.116:4022/rtp/239.3.1.153:8136
CCTV16,http://223.72.19.116:4022/rtp/239.3.1.183:8001
CCTV16,http://223.72.19.116:4022/rtp/239.3.1.184:8001
CCTV17,http://223.72.19.116:4022/rtp/239.3.1.151:8144

CCTV1,http://218.241.192.50:8808/rtp/239.3.1.129:8008
CCTV2,http://218.241.192.50:8808/rtp/239.3.1.60:8084
CCTV3,http://218.241.192.50:8808/rtp/239.3.1.172:8001
CCTV4,http://218.241.192.50:8808/rtp/239.3.1.105:8092
CCTV5,http://218.241.192.50:8808/rtp/239.3.1.173:8001
CCTV5+,http://218.241.192.50:8808/rtp/239.3.1.130:8004
CCTV6,http://218.241.192.50:8808/rtp/239.3.1.174:8001
CCTV7,http://218.241.192.50:8808/rtp/239.3.1.61:8104
CCTV8,http://218.241.192.50:8808/rtp/239.3.1.175:8001
CCTV9,http://218.241.192.50:8808/rtp/239.3.1.62:8112
CCTV10,http://218.241.192.50:8808/rtp/239.3.1.63:8116
CCTV11,http://218.241.192.50:8808/rtp/239.3.1.152:8120
CCTV12,http://218.241.192.50:8808/rtp/239.3.1.64:8124
CCTV13,http://218.241.192.50:8808/rtp/239.3.1.124:8128
CCTV14,http://218.241.192.50:8808/rtp/239.3.1.65:8132
CCTV15,http://218.241.192.50:8808/rtp/239.3.1.153:8136
CCTV16,http://218.241.192.50:8808/rtp/239.3.1.183:8001
CCTV16,http://218.241.192.50:8808/rtp/239.3.1.184:8001
CCTV17,http://218.241.192.50:8808/rtp/239.3.1.151:8144

CCTV1,http://39.77.3.5:8989/udp/239.253.254.77:8000
CCTV2,http://39.77.3.5:8989/udp/239.253.254.232:8000
CCTV3,http://39.77.3.5:8989/udp/239.253.254.191:8000
CCTV4,http://39.77.3.5:8989/udp/239.253.254.111:8000
CCTV4,http://39.77.3.5:8989/udp/239.253.254.186:8000
CCTV4,http://39.77.3.5:8989/udp/239.253.254.187:8000
CCTV5,http://39.77.3.5:8989/udp/239.253.254.192:8000
CCTV5+,http://39.77.3.5:8989/udp/239.253.254.80:8000
CCTV6,http://39.77.3.5:8989/udp/239.253.254.193:8000
CCTV7,http://39.77.3.5:8989/udp/239.253.254.233:8000
CCTV8,http://39.77.3.5:8989/udp/239.253.254.194:8000
CCTV9,http://39.77.3.5:8989/udp/239.253.254.79:8000
CCTV10,http://39.77.3.5:8989/udp/239.253.254.234:8000
CCTV11,http://39.77.3.5:8989/udp/239.253.254.169:8000
CCTV12,http://39.77.3.5:8989/udp/239.253.254.235:8000
CCTV13,http://39.77.3.5:8989/udp/239.253.254.175:8000
CCTV14,http://39.77.3.5:8989/udp/239.253.254.236:8000
CCTV15,http://39.77.3.5:8989/udp/239.253.254.170:8000
CCTV17,http://39.77.3.5:8989/udp/239.253.254.168:8000

CCTV1,http://webmail.axxe.top:4022/rtp/239.3.1.129:8008
CCTV2,http://webmail.axxe.top:4022/rtp/239.3.1.60:8084
CCTV3,http://webmail.axxe.top:4022/rtp/239.3.1.172:8001
CCTV4,http://webmail.axxe.top:4022/rtp/239.3.1.105:8092
CCTV5,http://webmail.axxe.top:4022/rtp/239.3.1.173:8001
CCTV5+,http://webmail.axxe.top:4022/rtp/239.3.1.130:8004
CCTV6,http://webmail.axxe.top:4022/rtp/239.3.1.174:8001
CCTV7,http://webmail.axxe.top:4022/rtp/239.3.1.61:8104
CCTV8,http://webmail.axxe.top:4022/rtp/239.3.1.175:8001
CCTV9,http://webmail.axxe.top:4022/rtp/239.3.1.62:8112
CCTV10,http://webmail.axxe.top:4022/rtp/239.3.1.63:8116
CCTV11,http://webmail.axxe.top:4022/rtp/239.3.1.152:8120
CCTV12,http://webmail.axxe.top:4022/rtp/239.3.1.64:8124
CCTV13,http://webmail.axxe.top:4022/rtp/239.3.1.124:8128
CCTV14,http://webmail.axxe.top:4022/rtp/239.3.1.65:8132
CCTV15,http://webmail.axxe.top:4022/rtp/239.3.1.153:8136
CCTV16,http://webmail.axxe.top:4022/rtp/239.3.1.183:8001
CCTV16,http://webmail.axxe.top:4022/rtp/239.3.1.184:8001
CCTV17,http://webmail.axxe.top:4022/rtp/239.3.1.151:8144


北京卫视,http://60.27.20.217:4022/rtp/225.1.1.113:5002
湖南卫视,http://60.27.20.217:4022/rtp/225.1.1.114:5002
江苏卫视,http://60.27.20.217:4022/rtp/225.1.1.126:5002
浙江卫视,http://60.27.20.217:4022/rtp/225.1.1.112:5002
东方卫视,http://60.27.20.217:4022/rtp/225.1.2.31:5002
安徽卫视,http://60.27.20.217:4022/rtp/225.1.1.127:5002
辽宁卫视,http://60.27.20.217:4022/rtp/225.1.1.154:5002
吉林卫视,http://60.27.20.217:4022/rtp/225.1.2.26:5002
黑龙江卫视,http://60.27.20.217:4022/rtp/225.1.1.115:5002
广东卫视,http://60.27.20.217:4022/rtp/225.1.1.116:5002
深圳卫视,http://60.27.20.217:4022/rtp/225.1.1.117:5002
东南卫视,http://60.27.20.217:4022/rtp/225.1.2.235:5002
四川卫视,http://60.27.20.217:4022/rtp/225.1.1.123:5002
重庆卫视,http://60.27.20.217:4022/rtp/225.1.1.155:5002
湖北卫视,http://60.27.20.217:4022/rtp/225.1.1.147:5002
山东卫视,http://60.27.20.217:4022/rtp/225.1.1.148:5002
河南卫视,http://60.27.20.217:4022/rtp/225.1.2.61:5002
河北卫视,http://60.27.20.217:4022/rtp/225.1.2.27:5002
江西卫视,http://60.27.20.217:4022/rtp/225.1.2.29:5002
贵州卫视,http://60.27.20.217:4022/rtp/225.1.2.28:5002
甘肃卫视,http://60.27.20.217:4022/rtp/225.1.1.159:5002
广西卫视,http://60.27.20.217:4022/rtp/225.1.2.81:5002
海南卫视,http://60.27.20.217:4022/rtp/225.1.2.82:5002
内蒙古卫视,http://60.27.20.217:4022/rtp/225.1.1.32:5002

北京卫视,http://223.72.19.116:4022/rtp/239.3.1.241:8000
湖南卫视,http://223.72.19.116:4022/rtp/239.3.1.132:8012
东方卫视,http://223.72.19.116:4022/rtp/239.3.1.136:8032
浙江卫视,http://223.72.19.116:4022/rtp/239.3.1.137:8036
江苏卫视,http://223.72.19.116:4022/rtp/239.3.1.135:8028
深圳卫视,http://223.72.19.116:4022/rtp/239.3.1.134:8020
广东卫视,http://223.72.19.116:4022/rtp/239.3.1.142:8048
安徽卫视,http://223.72.19.116:4022/rtp/239.3.1.211:8064
天津卫视,http://223.72.19.116:4022/rtp/239.3.1.141:1234
重庆卫视,http://223.72.19.116:4022/rtp/239.3.1.122:8160
山东卫视,http://223.72.19.116:4022/rtp/239.3.1.209:8052
黑龙江卫视,http://223.72.19.116:4022/rtp/239.3.1.133:8016
河北卫视,http://223.72.19.116:4022/rtp/239.3.1.148:8072
辽宁卫视,http://223.72.19.116:4022/rtp/239.3.1.210:8056
湖北卫视,http://223.72.19.116:4022/rtp/239.3.1.138:8044
吉林卫视,http://223.72.19.116:4022/rtp/239.3.1.240:8172
贵州卫视,http://223.72.19.116:4022/rtp/239.3.1.149:8076
东南卫视,http://223.72.19.116:4022/rtp/239.3.1.156:8148
江西卫视,http://223.72.19.116:4022/rtp/239.3.1.123:8164

北京卫视,http://218.241.192.50:8808/rtp/239.3.1.241:8000
湖南卫视,http://218.241.192.50:8808/rtp/239.3.1.132:8012
东方卫视,http://218.241.192.50:8808/rtp/239.3.1.136:8032
浙江卫视,http://218.241.192.50:8808/rtp/239.3.1.137:8036
江苏卫视,http://218.241.192.50:8808/rtp/239.3.1.135:8028
深圳卫视,http://218.241.192.50:8808/rtp/239.3.1.134:8020
广东卫视,http://218.241.192.50:8808/rtp/239.3.1.142:8048
安徽卫视,http://218.241.192.50:8808/rtp/239.3.1.211:8064
天津卫视,http://218.241.192.50:8808/rtp/239.3.1.141:1234
重庆卫视,http://218.241.192.50:8808/rtp/239.3.1.122:8160
山东卫视,http://218.241.192.50:8808/rtp/239.3.1.209:8052
黑龙江卫视,http://218.241.192.50:8808/rtp/239.3.1.133:8016
河北卫视,http://218.241.192.50:8808/rtp/239.3.1.148:8072
辽宁卫视,http://218.241.192.50:8808/rtp/239.3.1.210:8056
湖北卫视,http://218.241.192.50:8808/rtp/239.3.1.138:8044
吉林卫视,http://218.241.192.50:8808/rtp/239.3.1.240:8172
贵州卫视,http://218.241.192.50:8808/rtp/239.3.1.149:8076
东南卫视,http://218.241.192.50:8808/rtp/239.3.1.156:8148
江西卫视,http://218.241.192.50:8808/rtp/239.3.1.123:8164

北京卫视,http://39.77.3.5:8989/udp/239.253.254.85:8000
东方财经,http://39.77.3.5:8989/udp/239.253.254.94:8000
东方卫视,http://39.77.3.5:8989/udp/239.253.254.86:8000
东南卫视,http://39.77.3.5:8989/udp/239.253.254.105:8000
动漫秀场,http://39.77.3.5:8989/udp/239.253.254.115:8000
都市剧场,http://39.77.3.5:8989/udp/239.253.254.98:8000
法治天地,http://39.77.3.5:8989/udp/239.253.254.96:8000
甘肃卫视,http://39.77.3.5:8989/udp/239.253.254.74:8000
广东卫视,http://39.77.3.5:8989/udp/239.253.254.90:8000
广西卫视,http://39.77.3.5:8989/udp/239.253.254.197:8000
贵州卫视,http://39.77.3.5:8989/udp/239.253.254.113:8000
安徽卫视,http://39.77.3.5:8989/udp/239.253.254.87:8000
海南卫视,http://39.77.3.5:8989/udp/239.253.254.179:8000
河北卫视,http://39.77.3.5:8989/udp/239.253.254.112:8000
河南卫视,http://39.77.3.5:8989/udp/239.253.254.190:8000
黑龙江卫视,http://39.77.3.5:8989/udp/239.253.254.93:8000
湖北卫视,http://39.77.3.5:8989/udp/239.253.254.88:8000
湖南卫视,http://39.77.3.5:8989/udp/239.253.254.82:8000
吉林卫视,http://39.77.3.5:8989/udp/239.253.254.173:8000
江苏卫视,http://39.77.3.5:8989/udp/239.253.254.83:8000
江西卫视,http://39.77.3.5:8989/udp/239.253.254.47:8000
深圳卫视,http://39.77.3.5:8989/udp/239.253.254.91:8000
四川卫视,http://39.77.3.5:8989/udp/239.253.254.180:8000
天津卫视,http://39.77.3.5:8989/udp/239.253.254.89:8000
云南卫视,http://39.77.3.5:8989/udp/239.253.254.196:8000
浙江卫视,http://39.77.3.5:8989/udp/239.253.254.84:8000
重庆卫视,http://39.77.3.5:8989/udp/239.253.254.38:8000

北京卫视,http://webmail.axxe.top:4022/rtp/239.3.1.241:8000
东方卫视,http://webmail.axxe.top:4022/rtp/239.3.1.136:8032
浙江卫视,http://webmail.axxe.top:4022/rtp/239.3.1.137:8036
江苏卫视,http://webmail.axxe.top:4022/rtp/239.3.1.135:8028
湖南卫视,http://webmail.axxe.top:4022/rtp/239.3.1.132:8012
深圳卫视,http://webmail.axxe.top:4022/rtp/239.3.1.134:8020
广东卫视,http://webmail.axxe.top:4022/rtp/239.3.1.142:8048
安徽卫视,http://webmail.axxe.top:4022/rtp/239.3.1.211:8064
天津卫视,http://webmail.axxe.top:4022/rtp/239.3.1.141:1234
重庆卫视,http://webmail.axxe.top:4022/rtp/239.3.1.122:8160
山东卫视,http://webmail.axxe.top:4022/rtp/239.3.1.209:8052
黑龙江视,http://webmail.axxe.top:4022/rtp/239.3.1.133:8016
河北卫视,http://webmail.axxe.top:4022/rtp/239.3.1.148:8072
辽宁卫视,http://webmail.axxe.top:4022/rtp/239.3.1.210:8056
湖北卫视,http://webmail.axxe.top:4022/rtp/239.3.1.138:8044
吉林卫视,http://webmail.axxe.top:4022/rtp/239.3.1.240:8172
贵州卫视,http://webmail.axxe.top:4022/rtp/239.3.1.149:8076
东南卫视,http://webmail.axxe.top:4022/rtp/239.3.1.156:8148
江西卫视,http://webmail.axxe.top:4022/rtp/239.3.1.123:8164


🦄移动专线「多线路」,#genre#
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
